"Step","0 - price","0 - price__MIN","0 - price__MAX"
"0","0.4257678093447952","0.4257678093447952","0.4257678093447952"
"1","0.3272648903677818","0.3272648903677818","0.3272648903677818"
"2","0.2965873686924755","0.2965873686924755","0.2965873686924755"
"3","0.3486820717727607","0.3486820717727607","0.3486820717727607"
"4","0.2826222267167468","0.2826222267167468","0.2826222267167468"
"5","0.2510583318111401","0.2510583318111401","0.2510583318111401"
"6","0.30484085743639444","0.30484085743639444","0.30484085743639444"
"7","0.35996528292867097","0.35996528292867097","0.35996528292867097"
"8","0.29992496247865774","0.29992496247865774","0.29992496247865774"
"9","0.3099472384961433","0.3099472384961433","0.3099472384961433"
"10","0.275253999027283","0.275253999027283","0.275253999027283"
"11","0.2901275234449026","0.2901275234449026","0.2901275234449026"
"12","0.2991444144436917","0.2991444144436917","0.2991444144436917"
"13","0.23086563084906714","0.23086563084906714","0.23086563084906714"
"14","0.2958709202478148","0.2958709202478148","0.2958709202478148"
"15","0.2702277452468478","0.2702277452468478","0.2702277452468478"
"16","0.23746028554056034","0.23746028554056034","0.23746028554056034"
"17","0.3035028389967531","0.3035028389967531","0.3035028389967531"
"18","0.22023670374057877","0.22023670374057877","0.22023670374057877"
"19","0.2528901468607208","0.2528901468607208","0.2528901468607208"
"20","0.2802669555403504","0.2802669555403504","0.2802669555403504"
"21","0.2429600226482786","0.2429600226482786","0.2429600226482786"
"22","0.2842055777334143","0.2842055777334143","0.2842055777334143"
"23","0.2692330025091513","0.2692330025091513","0.2692330025091513"
"24","0.256183463670783","0.256183463670783","0.256183463670783"
"25","0.2804255668023469","0.2804255668023469","0.2804255668023469"
"26","0.22023199892467116","0.22023199892467116","0.22023199892467116"
"27","0.24203699936085585","0.24203699936085585","0.24203699936085585"
"28","0.27529474494947637","0.27529474494947637","0.27529474494947637"
"29","0.2264676228275585","0.2264676228275585","0.2264676228275585"
"30","0.26881366184220995","0.26881366184220995","0.26881366184220995"
"31","0.24592517811430706","0.24592517811430706","0.24592517811430706"
"32","0.2805424344642338","0.2805424344642338","0.2805424344642338"
"33","0.2865853927954733","0.2865853927954733","0.2865853927954733"
"34","0.26391774785088373","0.26391774785088373","0.26391774785088373"
"35","0.23853494419403795","0.23853494419403795","0.23853494419403795"
"36","0.20647259354697686","0.20647259354697686","0.20647259354697686"
"37","0.18930772093072523","0.18930772093072523","0.18930772093072523"
"38","0.19572123989745885","0.19572123989745885","0.19572123989745885"
"39","0.20843805187899817","0.20843805187899817","0.20843805187899817"
"40","0.18916632336412903","0.18916632336412903","0.18916632336412903"
"41","0.2184921469652884","0.2184921469652884","0.2184921469652884"
"42","0.20558683183162701","0.20558683183162701","0.20558683183162701"
"43","0.2455297818141922","0.2455297818141922","0.2455297818141922"
"44","0.20829672455388404","0.20829672455388404","0.20829672455388404"
"45","0.17929402555339735","0.17929402555339735","0.17929402555339735"
"46","0.23265595469034137","0.23265595469034137","0.23265595469034137"
"47","0.21840235705772945","0.21840235705772945","0.21840235705772945"
"48","0.24067426465581024","0.24067426465581024","0.24067426465581024"
"49","0.22475145806785105","0.22475145806785105","0.22475145806785105"
"50","0.1953640974320328","0.1953640974320328","0.1953640974320328"
"51","0.1970873555513564","0.1970873555513564","0.1970873555513564"
"52","0.19849998670296512","0.19849998670296512","0.19849998670296512"
"53","0.16043806641728314","0.16043806641728314","0.16043806641728314"
"54","0.17590185147450213","0.17590185147450213","0.17590185147450213"
"55","0.17887578730495793","0.17887578730495793","0.17887578730495793"
"56","0.2266113272190695","0.2266113272190695","0.2266113272190695"
"57","0.18082272500064386","0.18082272500064386","0.18082272500064386"
"58","0.21113552455569073","0.21113552455569073","0.21113552455569073"
"59","0.16847510530653564","0.16847510530653564","0.16847510530653564"
"60","0.19773359079749475","0.19773359079749475","0.19773359079749475"
"61","0.16519540280857317","0.16519540280857317","0.16519540280857317"
"62","0.1608615691341437","0.1608615691341437","0.1608615691341437"
"63","0.15779806832584894","0.15779806832584894","0.15779806832584894"
"64","0.15826049346457038","0.15826049346457038","0.15826049346457038"
"65","0.15470276530149754","0.15470276530149754","0.15470276530149754"
"66","0.15156924318954054","0.15156924318954054","0.15156924318954054"
"67","0.16321354938967633","0.16321354938967633","0.16321354938967633"
"68","0.14445283977253795","0.14445283977253795","0.14445283977253795"
"69","0.15375716648477783","0.15375716648477783","0.15375716648477783"
"70","0.1297687623858399","0.1297687623858399","0.1297687623858399"
"71","0.1338703247905345","0.1338703247905345","0.1338703247905345"
"72","0.1407283237201327","0.1407283237201327","0.1407283237201327"
"73","0.1202422359535282","0.1202422359535282","0.1202422359535282"
"74","0.14291429566284108","0.14291429566284108","0.14291429566284108"
"75","0.1597132153877336","0.1597132153877336","0.1597132153877336"
"76","0.1878061172240966","0.1878061172240966","0.1878061172240966"
"77","0.19007863642844733","0.19007863642844733","0.19007863642844733"
"78","0.15103558906952247","0.15103558906952247","0.15103558906952247"
"79","0.13480881807861017","0.13480881807861017","0.13480881807861017"
"80","0.13553018204368536","0.13553018204368536","0.13553018204368536"
"81","0.1222489269637915","0.1222489269637915","0.1222489269637915"
"82","0.13920820119988006","0.13920820119988006","0.13920820119988006"
"83","0.12120756772500726","0.12120756772500726","0.12120756772500726"
"84","0.14488248687948801","0.14488248687948801","0.14488248687948801"
"85","0.13638169020874846","0.13638169020874846","0.13638169020874846"
"86","0.15558994857330632","0.15558994857330632","0.15558994857330632"
"87","0.18506970391638988","0.18506970391638988","0.18506970391638988"
"88","0.14978575332228614","0.14978575332228614","0.14978575332228614"
"89","0.13853726061178467","0.13853726061178467","0.13853726061178467"
"90","0.156373647658489","0.156373647658489","0.156373647658489"
"91","0.13952849628086197","0.13952849628086197","0.13952849628086197"
"92","0.1270837284032804","0.1270837284032804","0.1270837284032804"
"93","0.12679318066506856","0.12679318066506856","0.12679318066506856"
"94","0.13912422269816502","0.13912422269816502","0.13912422269816502"
"95","0.15968376842507406","0.15968376842507406","0.15968376842507406"
"96","0.16228568834996404","0.16228568834996404","0.16228568834996404"
"97","0.13412708244466634","0.13412708244466634","0.13412708244466634"
"98","0.1351287850476381","0.1351287850476381","0.1351287850476381"
"99","0.17443183230139472","0.17443183230139472","0.17443183230139472"
"100","0.12149709475686989","0.12149709475686989","0.12149709475686989"
"101","0.12988584128757993","0.12988584128757993","0.12988584128757993"
"102","0.12421732209750952","0.12421732209750952","0.12421732209750952"
"103","0.10985964311754577","0.10985964311754577","0.10985964311754577"
"104","0.11803496001317382","0.11803496001317382","0.11803496001317382"
"105","0.15766936197554177","0.15766936197554177","0.15766936197554177"
"106","0.1268950923560138","0.1268950923560138","0.1268950923560138"
"107","0.13653495043383673","0.13653495043383673","0.13653495043383673"
"108","0.1253954540362334","0.1253954540362334","0.1253954540362334"
"109","0.14371681658727076","0.14371681658727076","0.14371681658727076"
"110","0.15615552932711393","0.15615552932711393","0.15615552932711393"
"111","0.14415134739368307","0.14415134739368307","0.14415134739368307"
"112","0.12357952579826002","0.12357952579826002","0.12357952579826002"
"113","0.14938617268108678","0.14938617268108678","0.14938617268108678"
"114","0.13725623215838484","0.13725623215838484","0.13725623215838484"
"115","0.14453110899079344","0.14453110899079344","0.14453110899079344"
"116","0.14777902248590394","0.14777902248590394","0.14777902248590394"
"117","0.13930617920875268","0.13930617920875268","0.13930617920875268"
"118","0.12216580112015533","0.12216580112015533","0.12216580112015533"
"119","0.1238668638368726","0.1238668638368726","0.1238668638368726"
"120","0.15642332221030028","0.15642332221030028","0.15642332221030028"
"121","0.14333623837747267","0.14333623837747267","0.14333623837747267"
"122","0.1351450587678131","0.1351450587678131","0.1351450587678131"
"123","0.12259102936858482","0.12259102936858482","0.12259102936858482"
"124","0.1471953878600465","0.1471953878600465","0.1471953878600465"
"125","0.15092477879233393","0.15092477879233393","0.15092477879233393"
"126","0.13305068855624136","0.13305068855624136","0.13305068855624136"
"127","0.14100762636182498","0.14100762636182498","0.14100762636182498"
"128","0.13994009350514836","0.13994009350514836","0.13994009350514836"
"129","0.13347566631027138","0.13347566631027138","0.13347566631027138"
"130","0.12899005656768148","0.12899005656768148","0.12899005656768148"
"131","0.14198032078845507","0.14198032078845507","0.14198032078845507"
"132","0.1520724854358572","0.1520724854358572","0.1520724854358572"
"133","0.14655819543668966","0.14655819543668966","0.14655819543668966"
"134","0.15323263490828853","0.15323263490828853","0.15323263490828853"
"135","0.1446301428060068","0.1446301428060068","0.1446301428060068"
"136","0.15312856490669774","0.15312856490669774","0.15312856490669774"
"137","0.14916530128410707","0.14916530128410707","0.14916530128410707"
"138","0.1470882268908332","0.1470882268908332","0.1470882268908332"
"139","0.1529432551145088","0.1529432551145088","0.1529432551145088"
"140","0.14236277698332517","0.14236277698332517","0.14236277698332517"
"141","0.14975963091075273","0.14975963091075273","0.14975963091075273"
"142","0.15678408706569333","0.15678408706569333","0.15678408706569333"
"143","0.1596340267767114","0.1596340267767114","0.1596340267767114"
"144","0.13760672765220425","0.13760672765220425","0.13760672765220425"
"145","0.14398224262313136","0.14398224262313136","0.14398224262313136"
"146","0.1486528657412814","0.1486528657412814","0.1486528657412814"
"147","0.14108899795023047","0.14108899795023047","0.14108899795023047"
"148","0.1421970853277678","0.1421970853277678","0.1421970853277678"
"149","0.13871888861558723","0.13871888861558723","0.13871888861558723"
"150","0.13842567979740036","0.13842567979740036","0.13842567979740036"
"151","0.1358866672008558","0.1358866672008558","0.1358866672008558"
"152","0.14148115641154713","0.14148115641154713","0.14148115641154713"
"153","0.13386378589389644","0.13386378589389644","0.13386378589389644"
"154","0.13562562112224558","0.13562562112224558","0.13562562112224558"
"155","0.1306651796944216","0.1306651796944216","0.1306651796944216"
"156","0.14409732274935086","0.14409732274935086","0.14409732274935086"
"157","0.13413883740828458","0.13413883740828458","0.13413883740828458"
"158","0.16032568139607212","0.16032568139607212","0.16032568139607212"
"159","0.14241592694523877","0.14241592694523877","0.14241592694523877"
"160","0.12150705613577341","0.12150705613577341","0.12150705613577341"
"161","0.1451214489685046","0.1451214489685046","0.1451214489685046"
"162","0.14489478029690828","0.14489478029690828","0.14489478029690828"
"163","0.139407698660236","0.139407698660236","0.139407698660236"
"164","0.15158842226743022","0.15158842226743022","0.15158842226743022"
"165","0.14423143574751088","0.14423143574751088","0.14423143574751088"
"166","0.15001380147874196","0.15001380147874196","0.15001380147874196"
"167","0.1559093038798911","0.1559093038798911","0.1559093038798911"
"168","0.13957106102255074","0.13957106102255074","0.13957106102255074"
"169","0.15598088424350462","0.15598088424350462","0.15598088424350462"
"170","0.16036204493094314","0.16036204493094314","0.16036204493094314"
"171","0.1616988332351504","0.1616988332351504","0.1616988332351504"
"172","0.14178474219327214","0.14178474219327214","0.14178474219327214"
"173","0.15319569026680688","0.15319569026680688","0.15319569026680688"
"174","0.14079480323910057","0.14079480323910057","0.14079480323910057"
"175","0.15872472334599583","0.15872472334599583","0.15872472334599583"
"176","0.15041956815253085","0.15041956815253085","0.15041956815253085"
"177","0.18199822539516897","0.18199822539516897","0.18199822539516897"
"178","0.1520966586815206","0.1520966586815206","0.1520966586815206"
"179","0.14103978150348642","0.14103978150348642","0.14103978150348642"
"180","0.15536882044496256","0.15536882044496256","0.15536882044496256"
"181","0.16637100772980323","0.16637100772980323","0.16637100772980323"
"182","0.155528496078268","0.155528496078268","0.155528496078268"
"183","0.1446154614223521","0.1446154614223521","0.1446154614223521"
"184","0.1727672844220894","0.1727672844220894","0.1727672844220894"
"185","0.15931540549870227","0.15931540549870227","0.15931540549870227"
"186","0.15414702587130455","0.15414702587130455","0.15414702587130455"
"187","0.13692023715975454","0.13692023715975454","0.13692023715975454"
"188","0.14565051468554804","0.14565051468554804","0.14565051468554804"
"189","0.18559311495073036","0.18559311495073036","0.18559311495073036"
"190","0.14213651157233653","0.14213651157233653","0.14213651157233653"
"191","0.13824170987104495","0.13824170987104495","0.13824170987104495"
"192","0.18024576790787564","0.18024576790787564","0.18024576790787564"
"193","0.14576897157028115","0.14576897157028115","0.14576897157028115"
"194","0.15025821203458273","0.15025821203458273","0.15025821203458273"
"195","0.1652596596658747","0.1652596596658747","0.1652596596658747"
"196","0.15027864616365075","0.15027864616365075","0.15027864616365075"
"197","0.15730552824964078","0.15730552824964078","0.15730552824964078"
"198","0.14114985309296513","0.14114985309296513","0.14114985309296513"
"199","0.14956669494217997","0.14956669494217997","0.14956669494217997"