"Step","1 5 5 - mean_reward","1 5 5 - mean_reward__MIN","1 5 5 - mean_reward__MAX"
"247","0.052709410005727826","0.052709410005727826","0.052709410005727826"
"248","0.014572502654194021","0.014572502654194021","0.014572502654194021"
"249","0.016271755318561062","0.016271755318561062","0.016271755318561062"
"250","0.09137056111314848","0.09137056111314848","0.09137056111314848"
"251","0.08277851608471883","0.08277851608471883","0.08277851608471883"
"252","0.013625971539114141","0.013625971539114141","0.013625971539114141"
"253","0.007938281762096539","0.007938281762096539","0.007938281762096539"
"254","-0.010298978433146571","-0.010298978433146571","-0.010298978433146571"
"255","0.023520863482887927","0.023520863482887927","0.023520863482887927"
"256","0.05130959099324584","0.05130959099324584","0.05130959099324584"
"257","0.0005199357573463137","0.0005199357573463137","0.0005199357573463137"
"258","0.05817506819510744","0.05817506819510744","0.05817506819510744"
"259","0.057577430145402425","0.057577430145402425","0.057577430145402425"
"260","0.06357307592320975","0.06357307592320975","0.06357307592320975"
"261","0.06385163137954124","0.06385163137954124","0.06385163137954124"
"262","0.029964162213695997","0.029964162213695997","0.029964162213695997"
"263","0.05088539064105657","0.05088539064105657","0.05088539064105657"
"264","0.10751350856622986","0.10751350856622986","0.10751350856622986"
"265","0.009839639957398519","0.009839639957398519","0.009839639957398519"
"266","0.061872624087188494","0.061872624087188494","0.061872624087188494"
"267","0.019686332404824616","0.019686332404824616","0.019686332404824616"
"268","0.04432468177368922","0.04432468177368922","0.04432468177368922"
"269","0.05637750760156403","0.05637750760156403","0.05637750760156403"
"270","0.0593257832297221","0.0593257832297221","0.0593257832297221"
"271","0.05639438936177363","0.05639438936177363","0.05639438936177363"
"272","0.07079933451607918","0.07079933451607918","0.07079933451607918"
"273","0.09015840819977837","0.09015840819977837","0.09015840819977837"
"274","0.04090336677310858","0.04090336677310858","0.04090336677310858"
"275","0.05156451138408524","0.05156451138408524","0.05156451138408524"
"276","0.05737184528744166","0.05737184528744166","0.05737184528744166"
"277","0.06148956024006391","0.06148956024006391","0.06148956024006391"
"278","0.017095882958703384","0.017095882958703384","0.017095882958703384"
"279","0.032578926476580165","0.032578926476580165","0.032578926476580165"
"280","0.08440066283503364","0.08440066283503364","0.08440066283503364"
"281","0.07997820901106267","0.07997820901106267","0.07997820901106267"
"282","0.04267748149762002","0.04267748149762002","0.04267748149762002"
"283","0.03938217030269511","0.03938217030269511","0.03938217030269511"
"284","0.009132482839699155","0.009132482839699155","0.009132482839699155"
"285","0.08500891287514761","0.08500891287514761","0.08500891287514761"
"286","0.018998529589333315","0.018998529589333315","0.018998529589333315"
"287","0.06768608985742673","0.06768608985742673","0.06768608985742673"
"288","0.09174984014448441","0.09174984014448441","0.09174984014448441"
"289","0.06955453425883815","0.06955453425883815","0.06955453425883815"
"290","0.06997885516427194","0.06997885516427194","0.06997885516427194"
"291","0.05451921485601716","0.05451921485601716","0.05451921485601716"
"292","0.018881264946641652","0.018881264946641652","0.018881264946641652"
"293","0.04735301701428545","0.04735301701428545","0.04735301701428545"
"294","0.03216722363140034","0.03216722363140034","0.03216722363140034"
"295","0.03910627264660412","0.03910627264660412","0.03910627264660412"
"296","0.06883634137762175","0.06883634137762175","0.06883634137762175"
"297","0.0320497992339424","0.0320497992339424","0.0320497992339424"
"298","-0.0023159959356582934","-0.0023159959356582934","-0.0023159959356582934"
"299","0.07659120645679918","0.07659120645679918","0.07659120645679918"
"300","0.08219917399003089","0.08219917399003089","0.08219917399003089"
"301","0.0415643112012069","0.0415643112012069","0.0415643112012069"
"302","-0.016573180764650412","-0.016573180764650412","-0.016573180764650412"
"303","0.04767764032794594","0.04767764032794594","0.04767764032794594"
"304","0.095099208422035","0.095099208422035","0.095099208422035"
"305","0.045091363036259206","0.045091363036259206","0.045091363036259206"
"306","0.1149341120517427","0.1149341120517427","0.1149341120517427"
"307","0.07723514926490432","0.07723514926490432","0.07723514926490432"
"308","-0.05943615071348189","-0.05943615071348189","-0.05943615071348189"
"309","0.13410597410703143","0.13410597410703143","0.13410597410703143"
"310","0.09628179372169691","0.09628179372169691","0.09628179372169691"
"311","0.06630050436563235","0.06630050436563235","0.06630050436563235"
"312","0.07820761692283792","0.07820761692283792","0.07820761692283792"
"313","0.007557876407498168","0.007557876407498168","0.007557876407498168"
"314","0.04237556881829446","0.04237556881829446","0.04237556881829446"
"315","0.03839101212401248","0.03839101212401248","0.03839101212401248"
"316","0.08925773232699642","0.08925773232699642","0.08925773232699642"
"317","0.04873765965510336","0.04873765965510336","0.04873765965510336"
"318","0.0565728482217836","0.0565728482217836","0.0565728482217836"
"319","0.12184957878090369","0.12184957878090369","0.12184957878090369"
"320","0.031486013145173894","0.031486013145173894","0.031486013145173894"
"321","0.016395219507716417","0.016395219507716417","0.016395219507716417"
"322","0.05428636751579354","0.05428636751579354","0.05428636751579354"
"323","0.03215513258090442","0.03215513258090442","0.03215513258090442"
"324","0.0596350528134308","0.0596350528134308","0.0596350528134308"
"325","0.07366085014496729","0.07366085014496729","0.07366085014496729"
"326","0.008382950735034544","0.008382950735034544","0.008382950735034544"
"327","0.05389746749367129","0.05389746749367129","0.05389746749367129"
"328","0.07879800096097428","0.07879800096097428","0.07879800096097428"
"329","0.08969903936466972","0.08969903936466972","0.08969903936466972"
"330","0.07813028068603957","0.07813028068603957","0.07813028068603957"
"331","0.02967355516607786","0.02967355516607786","0.02967355516607786"
"332","0.06628891011879703","0.06628891011879703","0.06628891011879703"
"333","0.056559853099453536","0.056559853099453536","0.056559853099453536"
"334","0.08735366378953247","0.08735366378953247","0.08735366378953247"
"335","0.011926667869147645","0.011926667869147645","0.011926667869147645"
"336","0.11630785700648115","0.11630785700648115","0.11630785700648115"
"337","0.07817806832260038","0.07817806832260038","0.07817806832260038"
"338","0.0619189265273037","0.0619189265273037","0.0619189265273037"
"339","-0.03275444355220952","-0.03275444355220952","-0.03275444355220952"
"340","0.07953899496611803","0.07953899496611803","0.07953899496611803"
"341","0.04344185457804071","0.04344185457804071","0.04344185457804071"
"342","0.03024063296022005","0.03024063296022005","0.03024063296022005"
"343","0.03887327454180243","0.03887327454180243","0.03887327454180243"
"344","0.028838702293924632","0.028838702293924632","0.028838702293924632"
"345","0.10153091000135443","0.10153091000135443","0.10153091000135443"
"346","0.07393750697698989","0.07393750697698989","0.07393750697698989"
"347","0.045930750429994165","0.045930750429994165","0.045930750429994165"
"348","0.13660649040097572","0.13660649040097572","0.13660649040097572"
"349","0.03980263323121961","0.03980263323121961","0.03980263323121961"
"350","-0.04225032312117573","-0.04225032312117573","-0.04225032312117573"
"351","0.1653792406001061","0.1653792406001061","0.1653792406001061"
"352","0.04283648767688261","0.04283648767688261","0.04283648767688261"
"353","0.035043340967821746","0.035043340967821746","0.035043340967821746"
"354","0.005820566312597489","0.005820566312597489","0.005820566312597489"
"355","0.020060975617255478","0.020060975617255478","0.020060975617255478"
"356","0.14348454635189536","0.14348454635189536","0.14348454635189536"
"357","0.11373565946666107","0.11373565946666107","0.11373565946666107"
"358","0.046913554693499164","0.046913554693499164","0.046913554693499164"
"359","0.03760934377305788","0.03760934377305788","0.03760934377305788"
"360","0.085228414035854","0.085228414035854","0.085228414035854"
"361","0.030792922138148913","0.030792922138148913","0.030792922138148913"
"362","0.07115301126217598","0.07115301126217598","0.07115301126217598"
"363","0.07346848102557513","0.07346848102557513","0.07346848102557513"
"364","0.08929730127247539","0.08929730127247539","0.08929730127247539"
"365","0.042417222225149605","0.042417222225149605","0.042417222225149605"
"366","0.005314709418863023","0.005314709418863023","0.005314709418863023"
"367","0.06780838083414815","0.06780838083414815","0.06780838083414815"
"368","0.09617191929832941","0.09617191929832941","0.09617191929832941"
"369","0.036600133776105","0.036600133776105","0.036600133776105"
"370","0.04095328002495707","0.04095328002495707","0.04095328002495707"
"371","0.07300057353741572","0.07300057353741572","0.07300057353741572"
"372","0.09302349095427996","0.09302349095427996","0.09302349095427996"
"373","0.05315236505070683","0.05315236505070683","0.05315236505070683"
"374","0.1100137285250651","0.1100137285250651","0.1100137285250651"
"375","0.060503225364590255","0.060503225364590255","0.060503225364590255"
"376","0.061458176077468084","0.061458176077468084","0.061458176077468084"
"377","0.022865064113759173","0.022865064113759173","0.022865064113759173"
"378","0.061432531725421916","0.061432531725421916","0.061432531725421916"
"379","0.01089612375685584","0.01089612375685584","0.01089612375685584"
"380","0.037296550941312026","0.037296550941312026","0.037296550941312026"
"381","0.08670500448928391","0.08670500448928391","0.08670500448928391"
"382","0.0884847000259474","0.0884847000259474","0.0884847000259474"
"383","0.0520009845698638","0.0520009845698638","0.0520009845698638"
"384","0.040370428633703034","0.040370428633703034","0.040370428633703034"
"385","-0.010682960518030417","-0.010682960518030417","-0.010682960518030417"
"386","0.0705495743905651","0.0705495743905651","0.0705495743905651"
"387","0.003951661323502089","0.003951661323502089","0.003951661323502089"
"388","0.08005365767257051","0.08005365767257051","0.08005365767257051"
"389","0.08672156000650057","0.08672156000650057","0.08672156000650057"
"390","0.04832259224133868","0.04832259224133868","0.04832259224133868"
"391","0.037612463555463854","0.037612463555463854","0.037612463555463854"
"392","0.032988156360303715","0.032988156360303715","0.032988156360303715"
"393","0.10214360929970719","0.10214360929970719","0.10214360929970719"
"394","0.07892848734713816","0.07892848734713816","0.07892848734713816"
"395","0.039711009996661675","0.039711009996661675","0.039711009996661675"
"396","0.10471497947112245","0.10471497947112245","0.10471497947112245"
"397","0.0773573006964325","0.0773573006964325","0.0773573006964325"
"398","0.06608255849162746","0.06608255849162746","0.06608255849162746"
"399","-0.013052199429029621","-0.013052199429029621","-0.013052199429029621"
"400","0.07696497180836731","0.07696497180836731","0.07696497180836731"
"401","0.031060042859340276","0.031060042859340276","0.031060042859340276"
"402","0.03274386620485193","0.03274386620485193","0.03274386620485193"
"403","0.09017085113727441","0.09017085113727441","0.09017085113727441"
"404","0.07363011989400324","0.07363011989400324","0.07363011989400324"
"405","0.036859686191348426","0.036859686191348426","0.036859686191348426"
"406","0.053100478681783504","0.053100478681783504","0.053100478681783504"
"407","0.09882475225231022","0.09882475225231022","0.09882475225231022"
"408","0.03576734121826581","0.03576734121826581","0.03576734121826581"
"409","0.0844953515451827","0.0844953515451827","0.0844953515451827"
"410","0.10590022509597921","0.10590022509597921","0.10590022509597921"
"411","0.060678218729154146","0.060678218729154146","0.060678218729154146"
"412","0.07144899163679709","0.07144899163679709","0.07144899163679709"
"413","0.022041777439413535","0.022041777439413535","0.022041777439413535"
"414","0.06686307739386856","0.06686307739386856","0.06686307739386856"
"415","0.07160655246103988","0.07160655246103988","0.07160655246103988"
"416","0.08910389887735781","0.08910389887735781","0.08910389887735781"
"417","0.11281196181666983","0.11281196181666983","0.11281196181666983"
"418","0.05391436930181512","0.05391436930181512","0.05391436930181512"
"419","0.04735226166553986","0.04735226166553986","0.04735226166553986"
"420","0.09283855134521547","0.09283855134521547","0.09283855134521547"
"421","0.1190042916003977","0.1190042916003977","0.1190042916003977"
"422","0.11915486519202714","0.11915486519202714","0.11915486519202714"
"423","0.06937888798074743","0.06937888798074743","0.06937888798074743"
"424","0.10738123851914726","0.10738123851914726","0.10738123851914726"
"425","0.07061169289905227","0.07061169289905227","0.07061169289905227"
"426","0.08719147117754396","0.08719147117754396","0.08719147117754396"
"427","0.11879777662193422","0.11879777662193422","0.11879777662193422"
"428","0.021056100207225165","0.021056100207225165","0.021056100207225165"
"429","0.023485759876775262","0.023485759876775262","0.023485759876775262"
"430","0.03847772478403754","0.03847772478403754","0.03847772478403754"
"431","0.07338969220114414","0.07338969220114414","0.07338969220114414"
"432","0.03914555060683061","0.03914555060683061","0.03914555060683061"
"433","0.029559102583523518","0.029559102583523518","0.029559102583523518"
"434","0.052223736864939946","0.052223736864939946","0.052223736864939946"
"435","0.1243270164724246","0.1243270164724246","0.1243270164724246"
"436","0.04088292142032219","0.04088292142032219","0.04088292142032219"
"437","0.08864254780367213","0.08864254780367213","0.08864254780367213"
"438","0.05787507243983316","0.05787507243983316","0.05787507243983316"
"439","0.06132146839411903","0.06132146839411903","0.06132146839411903"
"440","0.07709000469418528","0.07709000469418528","0.07709000469418528"
"441","0.10057475269153669","0.10057475269153669","0.10057475269153669"
"442","0.08197096269180654","0.08197096269180654","0.08197096269180654"
"443","0.08353596522590355","0.08353596522590355","0.08353596522590355"
"444","0.02151908336590503","0.02151908336590503","0.02151908336590503"
"445","0.12523072054788786","0.12523072054788786","0.12523072054788786"
"446","0.09545870103147325","0.09545870103147325","0.09545870103147325"
"447","0.0339580447699655","0.0339580447699655","0.0339580447699655"
"448","0.08577454764400501","0.08577454764400501","0.08577454764400501"
"449","0.08076774340860586","0.08076774340860586","0.08076774340860586"
"450","0.07217568993983224","0.07217568993983224","0.07217568993983224"
"451","0.11092871425534963","0.11092871425534963","0.11092871425534963"
"452","0.05910405679862258","0.05910405679862258","0.05910405679862258"
"453","0.035662293503090026","0.035662293503090026","0.035662293503090026"
"454","0.07398753115416316","0.07398753115416316","0.07398753115416316"
"455","0.03660064748726766","0.03660064748726766","0.03660064748726766"
"456","0.0694540102083156","0.0694540102083156","0.0694540102083156"
"457","0.08217555234266856","0.08217555234266856","0.08217555234266856"
"458","0.10431986392181115","0.10431986392181115","0.10431986392181115"
"459","0.044495259177706706","0.044495259177706706","0.044495259177706706"
"460","0.06221308731947592","0.06221308731947592","0.06221308731947592"
"461","0.062311776912727025","0.062311776912727025","0.062311776912727025"
"462","0.04573482928919367","0.04573482928919367","0.04573482928919367"
"463","0.04373268613322256","0.04373268613322256","0.04373268613322256"
"464","0.037771635065232644","0.037771635065232644","0.037771635065232644"
"465","0.09092908919900718","0.09092908919900718","0.09092908919900718"
"466","0.047983505608870276","0.047983505608870276","0.047983505608870276"
"467","0.024140774671982352","0.024140774671982352","0.024140774671982352"
"468","0.07276553290078823","0.07276553290078823","0.07276553290078823"
"469","0.07772180158888921","0.07772180158888921","0.07772180158888921"
"470","0.016123664013523296","0.016123664013523296","0.016123664013523296"
"471","0.06837789393192369","0.06837789393192369","0.06837789393192369"
"472","0.05551795041846087","0.05551795041846087","0.05551795041846087"
"473","0.05956418656721856","0.05956418656721856","0.05956418656721856"
"474","0.14134437407573366","0.14134437407573366","0.14134437407573366"
"475","0.055881264593810556","0.055881264593810556","0.055881264593810556"
"476","0.055531764114816175","0.055531764114816175","0.055531764114816175"
"477","0.06937054649921016","0.06937054649921016","0.06937054649921016"
"478","0.07774748804728814","0.07774748804728814","0.07774748804728814"
"479","-0.016797485248712454","-0.016797485248712454","-0.016797485248712454"
"480","0.0659225704002775","0.0659225704002775","0.0659225704002775"
"481","0.02920208042288211","0.02920208042288211","0.02920208042288211"
"482","0.035717769110799005","0.035717769110799005","0.035717769110799005"
"483","0.08221232996367323","0.08221232996367323","0.08221232996367323"
"484","0.07365151627808136","0.07365151627808136","0.07365151627808136"
"485","0.014339960823673014","0.014339960823673014","0.014339960823673014"
"486","0.10282731353624575","0.10282731353624575","0.10282731353624575"
"487","0.0691585612885746","0.0691585612885746","0.0691585612885746"
"488","0.07889691140476832","0.07889691140476832","0.07889691140476832"
"489","0.072722677543612","0.072722677543612","0.072722677543612"
"490","0.048325215680926265","0.048325215680926265","0.048325215680926265"
"491","0.1305247838022869","0.1305247838022869","0.1305247838022869"
"492","0.003180828456538514","0.003180828456538514","0.003180828456538514"
"493","0.0014592375313454162","0.0014592375313454162","0.0014592375313454162"
"494","0.046306781137819254","0.046306781137819254","0.046306781137819254"
"495","0.07655733487997753","0.07655733487997753","0.07655733487997753"
"496","0.05005688756367359","0.05005688756367359","0.05005688756367359"
"497","0.10192093021667722","0.10192093021667722","0.10192093021667722"
"498","0.09387594880531606","0.09387594880531606","0.09387594880531606"
"499","0.021369026902443158","0.021369026902443158","0.021369026902443158"